Sequence,Potential_V,Current_A
1043,0.757,5.115e-05
1044,0.756,5.108e-05
1045,0.755,5.102e-05
1046,0.754,5.096e-05
1047,0.753,5.089e-05
1048,0.752,5.083e-05
1049,0.751,5.077e-05
1050,0.75,5.07e-05
1051,0.749,5.064e-05
1052,0.748,5.057e-05
1053,0.747,5.051e-05
1054,0.746,5.044e-05
1055,0.745,5.037e-05
1056,0.744,5.031e-05
1057,0.743,5.024e-05
1058,0.742,5.017e-05
1059,0.741,5.01e-05
1060,0.74,5.004e-05
1061,0.739,4.997e-05
1062,0.738,4.991e-05
1063,0.737,4.984e-05
1064,0.736,4.978e-05
1065,0.735,4.972e-05
1066,0.734,4.967e-05
1067,0.733,4.961e-05
1068,0.732,4.955e-05
1069,0.731,4.949e-05
1070,0.73,4.944e-05
1071,0.729,4.938e-05
1072,0.728,4.932e-05
1073,0.727,4.926e-05
1074,0.726,4.921e-05
1075,0.725,4.915e-05
1076,0.724,4.91e-05
1077,0.723,4.904e-05
1078,0.722,4.898e-05
1079,0.721,4.893e-05
1080,0.72,4.887e-05
1081,0.719,4.881e-05
1082,0.718,4.876e-05
1083,0.717,4.87e-05
1084,0.716,4.865e-05
1085,0.715,4.86e-05
1086,0.714,4.855e-05
1087,0.713,4.849e-05
1088,0.712,4.844e-05
1089,0.711,4.839e-05
1090,0.71,4.833e-05
1091,0.709,4.828e-05
1092,0.708,4.822e-05
1093,0.707,4.817e-05
1094,0.706,4.811e-05
1095,0.705,4.805e-05
1096,0.704,4.799e-05
1097,0.703,4.793e-05
1098,0.702,4.787e-05
1099,0.701,4.781e-05
1100,0.7,4.775e-05
1101,0.699,4.769e-05
1102,0.698,4.763e-05
1103,0.697,4.757e-05
1104,0.696,4.752e-05
1105,0.695,4.746e-05
1106,0.694,4.741e-05
1107,0.693,4.736e-05
1108,0.692,4.732e-05
1109,0.691,4.728e-05
1110,0.69,4.723e-05
1111,0.689,4.719e-05
1112,0.688,4.714e-05
1113,0.687,4.71e-05
1114,0.686,4.705e-05
1115,0.685,4.7e-05
1116,0.684,4.695e-05
1117,0.683,4.69e-05
1118,0.682,4.685e-05
1119,0.681,4.68e-05
1120,0.68,4.675e-05
1121,0.679,4.67e-05
1122,0.678,4.665e-05
1123,0.677,4.66e-05
1124,0.676,4.655e-05
1125,0.675,4.649e-05
1126,0.674,4.644e-05
1127,0.673,4.639e-05
1128,0.672,4.633e-05
1129,0.671,4.628e-05
1130,0.67,4.623e-05
1131,0.669,4.619e-05
1132,0.668,4.614e-05
1133,0.667,4.609e-05
1134,0.666,4.604e-05
1135,0.665,4.6e-05
1136,0.664,4.595e-05
1137,0.663,4.59e-05
1138,0.662,4.586e-05
1139,0.661,4.581e-05
1140,0.66,4.576e-05
1141,0.659,4.571e-05
1142,0.658,4.565e-05
1143,0.657,4.56e-05
1144,0.656,4.555e-05
1145,0.655,4.55e-05
1146,0.654,4.545e-05
1147,0.653,4.539e-05
1148,0.652,4.534e-05
1149,0.651,4.528e-05
1150,0.65,4.522e-05
1151,0.649,4.517e-05
1152,0.648,4.512e-05
1153,0.647,4.507e-05
1154,0.646,4.502e-05
1155,0.645,4.498e-05
1156,0.644,4.494e-05
1157,0.643,4.49e-05
1158,0.642,4.486e-05
1159,0.641,4.483e-05
1160,0.64,4.48e-05
1161,0.639,4.476e-05
1162,0.638,4.473e-05
1163,0.637,4.469e-05
1164,0.636,4.466e-05
1165,0.635,4.464e-05
1166,0.634,4.462e-05
1167,0.633,4.459e-05
1168,0.632,4.455e-05
1169,0.631,4.45e-05
1170,0.63,4.445e-05
1171,0.629,4.44e-05
1172,0.628,4.435e-05
1173,0.627,4.43e-05
1174,0.626,4.425e-05
1175,0.625,4.42e-05
1176,0.624,4.414e-05
1177,0.623,4.409e-05
1178,0.622,4.404e-05
1179,0.621,4.399e-05
1180,0.62,4.394e-05
1181,0.619,4.39e-05
1182,0.618,4.385e-05
1183,0.617,4.38e-05
1184,0.616,4.376e-05
1185,0.615,4.371e-05
1186,0.614,4.366e-05
1187,0.613,4.362e-05
1188,0.612,4.358e-05
1189,0.611,4.353e-05
1190,0.61,4.349e-05
1191,0.609,4.344e-05
1192,0.608,4.339e-05
1193,0.607,4.334e-05
1194,0.606,4.329e-05
1195,0.605,4.324e-05
1196,0.604,4.32e-05
1197,0.603,4.314e-05
1198,0.602,4.309e-05
1199,0.601,4.304e-05
1200,0.6,4.298e-05
1201,0.599,4.292e-05
1202,0.598,4.287e-05
1203,0.597,4.281e-05
1204,0.596,4.275e-05
1205,0.595,4.27e-05
1206,0.594,4.265e-05
1207,0.593,4.26e-05
1208,0.592,4.255e-05
1209,0.591,4.25e-05
1210,0.59,4.246e-05
1211,0.589,4.242e-05
1212,0.588,4.238e-05
1213,0.587,4.234e-05
1214,0.586,4.23e-05
1215,0.585,4.226e-05
1216,0.584,4.222e-05
1217,0.583,4.217e-05
1218,0.582,4.213e-05
1219,0.581,4.208e-05
1220,0.58,4.203e-05
1221,0.579,4.198e-05
1222,0.578,4.193e-05
1223,0.577,4.189e-05
1224,0.576,4.184e-05
1225,0.575,4.178e-05
1226,0.574,4.171e-05
1227,0.573,4.163e-05
1228,0.572,4.154e-05
1229,0.571,4.147e-05
1230,0.57,4.141e-05
1231,0.569,4.136e-05
1232,0.568,4.131e-05
1233,0.567,4.127e-05
1234,0.566,4.122e-05
1235,0.565,4.118e-05
1236,0.564,4.113e-05
1237,0.563,4.109e-05
1238,0.562,4.105e-05
1239,0.561,4.1e-05
1240,0.56,4.095e-05
1241,0.559,4.09e-05
1242,0.558,4.085e-05
1243,0.557,4.08e-05
1244,0.556,4.076e-05
1245,0.555,4.071e-05
1246,0.554,4.066e-05
1247,0.553,4.061e-05
1248,0.552,4.055e-05
1249,0.551,4.05e-05
1250,0.55,4.045e-05
1251,0.549,4.039e-05
1252,0.548,4.034e-05
1253,0.547,4.029e-05
1254,0.546,4.024e-05
1255,0.545,4.018e-05
1256,0.544,4.013e-05
1257,0.543,4.009e-05
1258,0.542,4.004e-05
1259,0.541,3.999e-05
1260,0.54,3.995e-05
1261,0.539,3.99e-05
1262,0.538,3.986e-05
1263,0.537,3.981e-05
1264,0.536,3.977e-05
1265,0.535,3.972e-05
1266,0.534,3.967e-05
1267,0.533,3.962e-05
1268,0.532,3.957e-05
1269,0.531,3.952e-05
1270,0.53,3.947e-05
1271,0.529,3.942e-05
1272,0.528,3.937e-05
1273,0.527,3.932e-05
1274,0.526,3.927e-05
1275,0.525,3.921e-05
1276,0.524,3.916e-05
1277,0.523,3.911e-05
1278,0.522,3.906e-05
1279,0.521,3.9e-05
1280,0.52,3.895e-05
1281,0.519,3.89e-05
1282,0.518,3.885e-05
1283,0.517,3.879e-05
1284,0.516,3.874e-05
1285,0.515,3.869e-05
1286,0.514,3.864e-05
1287,0.513,3.859e-05
1288,0.512,3.854e-05
1289,0.511,3.849e-05
1290,0.51,3.844e-05
1291,0.509,3.839e-05
1292,0.508,3.833e-05
1293,0.507,3.827e-05
1294,0.506,3.822e-05
1295,0.505,3.816e-05
1296,0.504,3.81e-05
1297,0.503,3.803e-05
1298,0.502,3.797e-05
1299,0.501,3.791e-05
1300,0.5,3.785e-05
1301,0.499,3.779e-05
1302,0.498,3.774e-05
1303,0.497,3.769e-05
1304,0.496,3.764e-05
1305,0.495,3.759e-05
1306,0.494,3.755e-05
1307,0.493,3.751e-05
1308,0.492,3.746e-05
1309,0.491,3.742e-05
1310,0.49,3.737e-05
1311,0.489,3.732e-05
1312,0.488,3.727e-05
1313,0.487,3.721e-05
1314,0.486,3.716e-05
1315,0.485,3.71e-05
1316,0.484,3.705e-05
1317,0.483,3.699e-05
1318,0.482,3.693e-05
1319,0.481,3.688e-05
1320,0.48,3.681e-05
1321,0.479,3.675e-05
1322,0.478,3.669e-05
1323,0.477,3.663e-05
1324,0.476,3.657e-05
1325,0.475,3.651e-05
1326,0.474,3.645e-05
1327,0.473,3.64e-05
1328,0.472,3.634e-05
1329,0.471,3.628e-05
1330,0.47,3.622e-05
1331,0.469,3.616e-05
1332,0.468,3.611e-05
1333,0.467,3.605e-05
1334,0.466,3.598e-05
1335,0.465,3.592e-05
1336,0.464,3.586e-05
1337,0.463,3.579e-05
1338,0.462,3.573e-05
1339,0.461,3.566e-05
1340,0.46,3.56e-05
1341,0.459,3.553e-05
1342,0.458,3.546e-05
1343,0.457,3.539e-05
1344,0.456,3.533e-05
1345,0.455,3.526e-05
1346,0.454,3.52e-05
1347,0.453,3.514e-05
1348,0.452,3.508e-05
1349,0.451,3.503e-05
1350,0.45,3.497e-05
1351,0.449,3.49e-05
1352,0.448,3.484e-05
1353,0.447,3.478e-05
1354,0.446,3.471e-05
1355,0.445,3.464e-05
1356,0.444,3.457e-05
1357,0.443,3.45e-05
1358,0.442,3.443e-05
1359,0.441,3.436e-05
1360,0.44,3.429e-05
1361,0.439,3.422e-05
1362,0.438,3.415e-05
1363,0.437,3.408e-05
1364,0.436,3.401e-05
1365,0.435,3.395e-05
1366,0.434,3.388e-05
1367,0.433,3.381e-05
1368,0.432,3.374e-05
1369,0.431,3.367e-05
1370,0.43,3.359e-05
1371,0.429,3.352e-05
1372,0.428,3.344e-05
1373,0.427,3.335e-05
1374,0.426,3.327e-05
1375,0.425,3.318e-05
1376,0.424,3.31e-05
1377,0.423,3.301e-05
1378,0.422,3.293e-05
1379,0.421,3.285e-05
1380,0.42,3.278e-05
1381,0.419,3.271e-05
1382,0.418,3.265e-05
1383,0.417,3.258e-05
1384,0.416,3.252e-05
1385,0.415,3.245e-05
1386,0.414,3.237e-05
1387,0.413,3.229e-05
1388,0.412,3.221e-05
1389,0.411,3.214e-05
1390,0.41,3.206e-05
1391,0.409,3.198e-05
1392,0.408,3.19e-05
1393,0.407,3.181e-05
1394,0.406,3.172e-05
1395,0.405,3.164e-05
1396,0.404,3.155e-05
1397,0.403,3.147e-05
1398,0.402,3.139e-05
1399,0.401,3.131e-05
1400,0.4,3.122e-05
1401,0.399,3.113e-05
1402,0.398,3.104e-05
1403,0.397,3.095e-05
1404,0.396,3.085e-05
1405,0.395,3.075e-05
1406,0.394,3.065e-05
1407,0.393,3.055e-05
1408,0.392,3.045e-05
1409,0.391,3.036e-05
1410,0.39,3.027e-05
1411,0.389,3.018e-05
1412,0.388,3.009e-05
1413,0.387,3e-05
1414,0.386,2.99e-05
1415,0.385,2.981e-05
1416,0.384,2.971e-05
1417,0.383,2.961e-05
1418,0.382,2.951e-05
1419,0.381,2.94e-05
1420,0.38,2.93e-05
1421,0.379,2.919e-05
1422,0.378,2.909e-05
1423,0.377,2.9e-05
1424,0.376,2.889e-05
1425,0.375,2.879e-05
1426,0.374,2.868e-05
1427,0.373,2.857e-05
1428,0.372,2.845e-05
1429,0.371,2.833e-05
1430,0.37,2.82e-05
1431,0.369,2.809e-05
1432,0.368,2.798e-05
1433,0.367,2.787e-05
1434,0.366,2.778e-05
1435,0.365,2.768e-05
1436,0.364,2.757e-05
1437,0.363,2.746e-05
1438,0.362,2.734e-05
1439,0.361,2.722e-05
1440,0.36,2.709e-05
1441,0.359,2.696e-05
1442,0.358,2.684e-05
1443,0.357,2.671e-05
1444,0.356,2.659e-05
1445,0.355,2.646e-05
1446,0.354,2.633e-05
1447,0.353,2.619e-05
1448,0.352,2.605e-05
1449,0.351,2.591e-05
1450,0.35,2.576e-05
1451,0.349,2.562e-05
1452,0.348,2.547e-05
1453,0.347,2.534e-05
1454,0.346,2.52e-05
1455,0.345,2.507e-05
1456,0.344,2.492e-05
1457,0.343,2.477e-05
1458,0.342,2.462e-05
1459,0.341,2.446e-05
1460,0.34,2.43e-05
1461,0.339,2.415e-05
1462,0.338,2.399e-05
1463,0.337,2.382e-05
1464,0.336,2.364e-05
1465,0.335,2.345e-05
1466,0.334,2.327e-05
1467,0.333,2.309e-05
1468,0.332,2.293e-05
1469,0.331,2.278e-05
1470,0.33,2.261e-05
1471,0.329,2.244e-05
1472,0.328,2.226e-05
1473,0.327,2.207e-05
1474,0.326,2.188e-05
1475,0.325,2.169e-05
1476,0.324,2.149e-05
1477,0.323,2.129e-05
1478,0.322,2.109e-05
1479,0.321,2.088e-05
1480,0.32,2.067e-05
1481,0.319,2.047e-05
1482,0.318,2.027e-05
1483,0.317,2.006e-05
1484,0.316,1.985e-05
1485,0.315,1.963e-05
1486,0.314,1.941e-05
1487,0.313,1.917e-05
1488,0.312,1.893e-05
1489,0.311,1.866e-05
1490,0.31,1.84e-05
1491,0.309,1.814e-05
1492,0.308,1.789e-05
1493,0.307,1.766e-05
1494,0.306,1.743e-05
1495,0.305,1.719e-05
1496,0.304,1.695e-05
1497,0.303,1.669e-05
1498,0.302,1.641e-05
1499,0.301,1.611e-05
1500,0.3,1.582e-05
1501,0.299,1.553e-05
1502,0.298,1.525e-05
1503,0.297,1.497e-05
1504,0.296,1.467e-05
1505,0.295,1.435e-05
1506,0.294,1.401e-05
1507,0.293,1.367e-05
1508,0.292,1.334e-05
1509,0.291,1.302e-05
1510,0.29,1.27e-05
1511,0.289,1.238e-05
1512,0.288,1.205e-05
1513,0.287,1.169e-05
1514,0.286,1.132e-05
1515,0.285,1.095e-05
1516,0.284,1.059e-05
1517,0.283,1.022e-05
1518,0.282,9.844e-06
1519,0.281,9.451e-06
1520,0.28,9.042e-06
1521,0.279,8.627e-06
1522,0.278,8.22e-06
1523,0.277,7.818e-06
1524,0.276,7.41e-06
1525,0.275,6.988e-06
1526,0.274,6.55e-06
1527,0.273,6.103e-06
1528,0.272,5.655e-06
1529,0.271,5.199e-06
1530,0.27,4.73e-06
1531,0.269,4.249e-06
1532,0.268,3.764e-06
1533,0.267,3.286e-06
1534,0.266,2.812e-06
1535,0.265,2.333e-06
1536,0.264,1.843e-06
1537,0.263,1.339e-06
1538,0.262,8.21e-07
1539,0.261,2.917e-07
1540,0.26,-2.535e-07
1541,0.259,-8.109e-07
1542,0.258,-1.376e-06
1543,0.257,-1.943e-06
1544,0.256,-2.516e-06
1545,0.255,-3.094e-06
1546,0.254,-3.685e-06
1547,0.253,-4.286e-06
1548,0.252,-4.897e-06
1549,0.251,-5.515e-06
1550,0.25,-6.141e-06
1551,0.249,-6.769e-06
1552,0.248,-7.405e-06
1553,0.247,-8.052e-06
1554,0.246,-8.714e-06
1555,0.245,-9.391e-06
1556,0.244,-1.008e-05
1557,0.243,-1.078e-05
1558,0.242,-1.148e-05
1559,0.241,-1.218e-05
1560,0.24,-1.289e-05
1561,0.239,-1.361e-05
1562,0.238,-1.434e-05
1563,0.237,-1.509e-05
1564,0.236,-1.584e-05
1565,0.235,-1.66e-05
1566,0.234,-1.736e-05
1567,0.233,-1.812e-05
1568,0.232,-1.889e-05
1569,0.231,-1.968e-05
1570,0.23,-2.048e-05
1571,0.229,-2.127e-05
1572,0.228,-2.208e-05
1573,0.227,-2.29e-05
1574,0.226,-2.373e-05
1575,0.225,-2.457e-05
1576,0.224,-2.542e-05
1577,0.223,-2.627e-05
1578,0.222,-2.713e-05
1579,0.221,-2.8e-05
1580,0.22,-2.888e-05
1581,0.219,-2.977e-05
1582,0.218,-3.067e-05
1583,0.217,-3.156e-05
1584,0.216,-3.246e-05
1585,0.215,-3.336e-05
1586,0.214,-3.428e-05
1587,0.213,-3.521e-05
1588,0.212,-3.613e-05
1589,0.211,-3.705e-05
1590,0.21,-3.796e-05
1591,0.209,-3.886e-05
1592,0.208,-3.978e-05
1593,0.207,-4.072e-05
1594,0.206,-4.169e-05
1595,0.205,-4.268e-05
1596,0.204,-4.368e-05
1597,0.203,-4.467e-05
1598,0.202,-4.566e-05
1599,0.201,-4.663e-05
1600,0.2,-4.76e-05
1601,0.199,-4.857e-05
1602,0.198,-4.955e-05
1603,0.197,-5.054e-05
1604,0.196,-5.153e-05
1605,0.195,-5.253e-05
1606,0.194,-5.352e-05
1607,0.193,-5.451e-05
1608,0.192,-5.549e-05
1609,0.191,-5.648e-05
1610,0.19,-5.746e-05
1611,0.189,-5.845e-05
1612,0.188,-5.943e-05
1613,0.187,-6.042e-05
1614,0.186,-6.141e-05
1615,0.185,-6.241e-05
1616,0.184,-6.34e-05
1617,0.183,-6.44e-05
1618,0.182,-6.538e-05
1619,0.181,-6.637e-05
1620,0.18,-6.735e-05
1621,0.179,-6.833e-05
1622,0.178,-6.93e-05
1623,0.177,-7.027e-05
1624,0.176,-7.123e-05
1625,0.175,-7.219e-05
1626,0.174,-7.316e-05
1627,0.173,-7.412e-05
1628,0.172,-7.507e-05
1629,0.171,-7.6e-05
1630,0.17,-7.693e-05
1631,0.169,-7.784e-05
1632,0.168,-7.875e-05
1633,0.167,-7.966e-05
1634,0.166,-8.056e-05
1635,0.165,-8.147e-05
1636,0.164,-8.237e-05
1637,0.163,-8.326e-05
1638,0.162,-8.415e-05
1639,0.161,-8.502e-05
1640,0.16,-8.588e-05
1641,0.159,-8.674e-05
1642,0.158,-8.759e-05
1643,0.157,-8.843e-05
1644,0.156,-8.926e-05
1645,0.155,-9.007e-05
1646,0.154,-9.088e-05
1647,0.153,-9.168e-05
1648,0.152,-9.247e-05
1649,0.151,-9.325e-05
1650,0.15,-9.402e-05
1651,0.149,-9.477e-05
1652,0.148,-9.55e-05
1653,0.147,-9.622e-05
1654,0.146,-9.693e-05
1655,0.145,-9.764e-05
1656,0.144,-9.833e-05
1657,0.143,-9.902e-05
1658,0.142,-9.969e-05
1659,0.141,-0.0001003
1660,0.14,-0.000101
1661,0.139,-0.0001016
1662,0.138,-0.0001022
1663,0.137,-0.0001029
1664,0.136,-0.0001035
1665,0.135,-0.000104
1666,0.134,-0.0001046
1667,0.133,-0.0001052
1668,0.132,-0.0001057
1669,0.131,-0.0001063
1670,0.13,-0.0001068
1671,0.129,-0.0001073
1672,0.128,-0.0001078
1673,0.127,-0.0001083
1674,0.126,-0.0001087
1675,0.125,-0.0001092
1676,0.124,-0.0001096
1677,0.123,-0.00011
1678,0.122,-0.0001105
1679,0.121,-0.0001109
1680,0.12,-0.0001113
1681,0.119,-0.0001116
1682,0.118,-0.000112
1683,0.117,-0.0001124
1684,0.116,-0.0001127
1685,0.115,-0.000113
1686,0.114,-0.0001134
1687,0.113,-0.0001137
1688,0.112,-0.0001139
1689,0.111,-0.0001142
1690,0.11,-0.0001144
1691,0.109,-0.0001147
1692,0.108,-0.0001149
1693,0.107,-0.0001152
1694,0.106,-0.0001154
1695,0.105,-0.0001156
1696,0.104,-0.0001158
1697,0.103,-0.000116
1698,0.102,-0.0001161
1699,0.101,-0.0001163
1700,0.1,-0.0001164
1701,0.099,-0.0001166
1702,0.098,-0.0001167
1703,0.097,-0.0001168
1704,0.096,-0.0001169
1705,0.095,-0.000117
1706,0.094,-0.0001171
1707,0.093,-0.0001172
1708,0.092,-0.0001173
1709,0.091,-0.0001173
1710,0.09,-0.0001174
1711,0.089,-0.0001174
1712,0.088,-0.0001175
1713,0.087,-0.0001175
1714,0.086,-0.0001175
1715,0.085,-0.0001175
1716,0.084,-0.0001175
1717,0.083,-0.0001175
1718,0.082,-0.0001175
1719,0.081,-0.0001175
1720,0.08,-0.0001175
1721,0.079,-0.0001174
1722,0.078,-0.0001174
1723,0.077,-0.0001173
1724,0.076,-0.0001173
1725,0.075,-0.0001172
1726,0.074,-0.0001171
1727,0.073,-0.0001171
1728,0.072,-0.000117
1729,0.071,-0.0001169
1730,0.07,-0.0001168
1731,0.069,-0.0001167
1732,0.068,-0.0001166
1733,0.067,-0.0001165
1734,0.066,-0.0001164
1735,0.065,-0.0001163
1736,0.064,-0.0001162
1737,0.063,-0.0001161
1738,0.062,-0.0001159
1739,0.061,-0.0001158
1740,0.06,-0.0001157
1741,0.059,-0.0001155
1742,0.058,-0.0001154
1743,0.057,-0.0001152
1744,0.056,-0.0001151
1745,0.055,-0.0001149
1746,0.054,-0.0001147
1747,0.053,-0.0001146
1748,0.052,-0.0001144
1749,0.051,-0.0001142
1750,0.05,-0.0001141
1751,0.049,-0.0001139
1752,0.048,-0.0001137
1753,0.047,-0.0001136
1754,0.046,-0.0001134
1755,0.045,-0.0001132
1756,0.044,-0.000113
1757,0.043,-0.0001128
1758,0.042,-0.0001126
1759,0.041,-0.0001124
1760,0.04,-0.0001122
1761,0.039,-0.0001121
1762,0.038,-0.0001119
1763,0.037,-0.0001117
1764,0.036,-0.0001115
1765,0.035,-0.0001113
1766,0.034,-0.0001111
1767,0.033,-0.0001109
1768,0.032,-0.0001107
1769,0.031,-0.0001105
1770,0.03,-0.0001102
1771,0.029,-0.00011
1772,0.028,-0.0001098
1773,0.027,-0.0001096
1774,0.026,-0.0001094
1775,0.025,-0.0001092
1776,0.024,-0.000109
1777,0.023,-0.0001088
1778,0.022,-0.0001086
1779,0.021,-0.0001084
1780,0.02,-0.0001082
1781,0.019,-0.0001079
1782,0.018,-0.0001077
1783,0.017,-0.0001075
1784,0.016,-0.0001073
1785,0.015,-0.0001071
1786,0.014,-0.0001068
1787,0.013,-0.0001066
1788,0.012,-0.0001064
1789,0.011,-0.0001062
1790,0.01,-0.000106
1791,0.009,-0.0001058
1792,0.008,-0.0001055
1793,0.007,-0.0001053
1794,0.006,-0.0001051
1795,0.005,-0.0001049
1796,0.004,-0.0001047
1797,0.003,-0.0001045
1798,0.002,-0.0001043
1799,0.001,-0.0001041
1800,0.0,-0.0001038
1801,-0.001,-0.0001036
1802,-0.002,-0.0001034
1803,-0.003,-0.0001032
1804,-0.004,-0.000103
1805,-0.005,-0.0001027
1806,-0.006,-0.0001025
1807,-0.007,-0.0001023
1808,-0.008,-0.0001021
1809,-0.009,-0.0001019
1810,-0.01,-0.0001017
1811,-0.011,-0.0001015
1812,-0.012,-0.0001013
1813,-0.013,-0.000101
1814,-0.014,-0.0001008
1815,-0.015,-0.0001006
1816,-0.016,-0.0001004
1817,-0.017,-0.0001002
1818,-0.018,-9.996e-05
1819,-0.019,-9.975e-05
1820,-0.02,-9.954e-05
1821,-0.021,-9.934e-05
1822,-0.022,-9.915e-05
1823,-0.023,-9.896e-05
1824,-0.024,-9.876e-05
1825,-0.025,-9.855e-05
1826,-0.026,-9.832e-05
1827,-0.027,-9.81e-05
1828,-0.028,-9.788e-05
1829,-0.029,-9.768e-05
1830,-0.03,-9.747e-05
1831,-0.031,-9.727e-05
1832,-0.032,-9.706e-05
1833,-0.033,-9.686e-05
1834,-0.034,-9.667e-05
1835,-0.035,-9.648e-05
1836,-0.036,-9.629e-05
1837,-0.037,-9.608e-05
1838,-0.038,-9.587e-05
1839,-0.039,-9.567e-05
1840,-0.04,-9.547e-05
1841,-0.041,-9.528e-05
1842,-0.042,-9.508e-05
1843,-0.043,-9.488e-05
1844,-0.044,-9.468e-05
1845,-0.045,-9.448e-05
1846,-0.046,-9.43e-05
1847,-0.047,-9.412e-05
1848,-0.048,-9.393e-05
1849,-0.049,-9.372e-05
1850,-0.05,-9.351e-05
1851,-0.051,-9.329e-05
1852,-0.052,-9.309e-05
1853,-0.053,-9.29e-05
1854,-0.054,-9.271e-05
1855,-0.055,-9.251e-05
1856,-0.056,-9.232e-05
1857,-0.057,-9.213e-05
1858,-0.058,-9.194e-05
1859,-0.059,-9.176e-05
1860,-0.06,-9.157e-05
1861,-0.061,-9.137e-05
1862,-0.062,-9.117e-05
1863,-0.063,-9.097e-05
1864,-0.064,-9.077e-05
1865,-0.065,-9.059e-05
1866,-0.066,-9.04e-05
1867,-0.067,-9.022e-05
1868,-0.068,-9.003e-05
1869,-0.069,-8.984e-05
1870,-0.07,-8.966e-05
1871,-0.071,-8.948e-05
1872,-0.072,-8.932e-05
1873,-0.073,-8.915e-05
1874,-0.074,-8.897e-05
1875,-0.075,-8.876e-05
1876,-0.076,-8.856e-05
1877,-0.077,-8.836e-05
1878,-0.078,-8.817e-05
1879,-0.079,-8.8e-05
1880,-0.08,-8.782e-05
1881,-0.081,-8.765e-05
1882,-0.082,-8.747e-05
1883,-0.083,-8.728e-05
1884,-0.084,-8.711e-05
1885,-0.085,-8.694e-05
1886,-0.086,-8.677e-05
1887,-0.087,-8.659e-05
1888,-0.088,-8.641e-05
1889,-0.089,-8.621e-05
1890,-0.09,-8.602e-05
1891,-0.091,-8.584e-05
1892,-0.092,-8.567e-05
1893,-0.093,-8.551e-05
1894,-0.094,-8.534e-05
1895,-0.095,-8.516e-05
1896,-0.096,-8.498e-05
1897,-0.097,-8.481e-05
1898,-0.098,-8.464e-05
1899,-0.099,-8.449e-05
1900,-0.1,-8.433e-05
1901,-0.101,-8.417e-05
1902,-0.102,-8.398e-05
1903,-0.103,-8.379e-05
1904,-0.104,-8.36e-05
1905,-0.105,-8.342e-05
1906,-0.106,-8.326e-05
1907,-0.107,-8.31e-05
1908,-0.108,-8.294e-05
1909,-0.109,-8.277e-05
1910,-0.11,-8.26e-05
1911,-0.111,-8.244e-05
1912,-0.112,-8.227e-05
1913,-0.113,-8.212e-05
1914,-0.114,-8.196e-05
1915,-0.115,-8.181e-05
1916,-0.116,-8.164e-05
1917,-0.117,-8.147e-05
1918,-0.118,-8.129e-05
1919,-0.119,-8.112e-05
1920,-0.12,-8.097e-05
1921,-0.121,-8.082e-05
1922,-0.122,-8.068e-05
1923,-0.123,-8.053e-05
1924,-0.124,-8.037e-05
1925,-0.125,-8.02e-05
1926,-0.126,-8.004e-05
1927,-0.127,-7.988e-05
1928,-0.128,-7.973e-05
1929,-0.129,-7.96e-05
1930,-0.13,-7.946e-05
1931,-0.131,-7.932e-05
1932,-0.132,-7.917e-05
1933,-0.133,-7.9e-05
1934,-0.134,-7.883e-05
1935,-0.135,-7.867e-05
1936,-0.136,-7.851e-05
1937,-0.137,-7.836e-05
1938,-0.138,-7.821e-05
1939,-0.139,-7.807e-05
1940,-0.14,-7.792e-05
1941,-0.141,-7.778e-05
1942,-0.142,-7.763e-05
1943,-0.143,-7.748e-05
1944,-0.144,-7.734e-05
1945,-0.145,-7.72e-05
1946,-0.146,-7.706e-05
1947,-0.147,-7.692e-05
1948,-0.148,-7.678e-05
1949,-0.149,-7.663e-05
1950,-0.15,-7.649e-05
1951,-0.151,-7.634e-05
1952,-0.152,-7.62e-05
1953,-0.153,-7.606e-05
1954,-0.154,-7.592e-05
1955,-0.155,-7.578e-05
1956,-0.156,-7.564e-05
1957,-0.157,-7.549e-05
1958,-0.158,-7.535e-05
1959,-0.159,-7.52e-05
1960,-0.16,-7.507e-05
1961,-0.161,-7.494e-05
1962,-0.162,-7.482e-05
1963,-0.163,-7.47e-05
1964,-0.164,-7.458e-05
1965,-0.165,-7.445e-05
1966,-0.166,-7.431e-05
1967,-0.167,-7.415e-05
1968,-0.168,-7.4e-05
1969,-0.169,-7.385e-05
1970,-0.17,-7.37e-05
1971,-0.171,-7.357e-05
1972,-0.172,-7.344e-05
1973,-0.173,-7.331e-05
1974,-0.174,-7.317e-05
1975,-0.175,-7.304e-05
1976,-0.176,-7.29e-05
1977,-0.177,-7.277e-05
1978,-0.178,-7.264e-05
1979,-0.179,-7.251e-05
1980,-0.18,-7.239e-05
1981,-0.181,-7.227e-05
1982,-0.182,-7.215e-05
1983,-0.183,-7.203e-05
1984,-0.184,-7.189e-05
1985,-0.185,-7.176e-05
1986,-0.186,-7.162e-05
1987,-0.187,-7.148e-05
1988,-0.188,-7.135e-05
1989,-0.189,-7.122e-05
1990,-0.19,-7.11e-05
1991,-0.191,-7.098e-05
1992,-0.192,-7.086e-05
1993,-0.193,-7.073e-05
1994,-0.194,-7.06e-05
1995,-0.195,-7.047e-05
1996,-0.196,-7.035e-05
1997,-0.197,-7.023e-05
1998,-0.198,-7.011e-05
1999,-0.199,-7e-05
