Sequence,Potential_V,Current_A
1047,0.753,4.533e-05
1048,0.752,4.529e-05
1049,0.751,4.525e-05
1050,0.75,4.521e-05
1051,0.749,4.516e-05
1052,0.748,4.506e-05
1053,0.747,4.493e-05
1054,0.746,4.477e-05
1055,0.745,4.46e-05
1056,0.744,4.444e-05
1057,0.743,4.429e-05
1058,0.742,4.417e-05
1059,0.741,4.406e-05
1060,0.74,4.396e-05
1061,0.739,4.387e-05
1062,0.738,4.377e-05
1063,0.737,4.369e-05
1064,0.736,4.361e-05
1065,0.735,4.353e-05
1066,0.734,4.346e-05
1067,0.733,4.338e-05
1068,0.732,4.33e-05
1069,0.731,4.321e-05
1070,0.73,4.313e-05
1071,0.729,4.304e-05
1072,0.728,4.295e-05
1073,0.727,4.287e-05
1074,0.726,4.279e-05
1075,0.725,4.271e-05
1076,0.724,4.264e-05
1077,0.723,4.257e-05
1078,0.722,4.251e-05
1079,0.721,4.244e-05
1080,0.72,4.238e-05
1081,0.719,4.233e-05
1082,0.718,4.227e-05
1083,0.717,4.222e-05
1084,0.716,4.215e-05
1085,0.715,4.209e-05
1086,0.714,4.202e-05
1087,0.713,4.195e-05
1088,0.712,4.188e-05
1089,0.711,4.181e-05
1090,0.71,4.174e-05
1091,0.709,4.168e-05
1092,0.708,4.161e-05
1093,0.707,4.155e-05
1094,0.706,4.149e-05
1095,0.705,4.143e-05
1096,0.704,4.137e-05
1097,0.703,4.131e-05
1098,0.702,4.126e-05
1099,0.701,4.12e-05
1100,0.7,4.114e-05
1101,0.699,4.108e-05
1102,0.698,4.103e-05
1103,0.697,4.098e-05
1104,0.696,4.092e-05
1105,0.695,4.086e-05
1106,0.694,4.08e-05
1107,0.693,4.075e-05
1108,0.692,4.069e-05
1109,0.691,4.063e-05
1110,0.69,4.056e-05
1111,0.689,4.05e-05
1112,0.688,4.043e-05
1113,0.687,4.035e-05
1114,0.686,4.028e-05
1115,0.685,4.022e-05
1116,0.684,4.017e-05
1117,0.683,4.013e-05
1118,0.682,4.012e-05
1119,0.681,4.012e-05
1120,0.68,4.015e-05
1121,0.679,4.016e-05
1122,0.678,4.016e-05
1123,0.677,4.013e-05
1124,0.676,4.006e-05
1125,0.675,3.998e-05
1126,0.674,3.99e-05
1127,0.673,3.982e-05
1128,0.672,3.976e-05
1129,0.671,3.97e-05
1130,0.67,3.963e-05
1131,0.669,3.955e-05
1132,0.668,3.947e-05
1133,0.667,3.938e-05
1134,0.666,3.93e-05
1135,0.665,3.923e-05
1136,0.664,3.917e-05
1137,0.663,3.912e-05
1138,0.662,3.906e-05
1139,0.661,3.9e-05
1140,0.66,3.895e-05
1141,0.659,3.889e-05
1142,0.658,3.885e-05
1143,0.657,3.88e-05
1144,0.656,3.875e-05
1145,0.655,3.87e-05
1146,0.654,3.865e-05
1147,0.653,3.859e-05
1148,0.652,3.854e-05
1149,0.651,3.848e-05
1150,0.65,3.843e-05
1151,0.649,3.837e-05
1152,0.648,3.831e-05
1153,0.647,3.825e-05
1154,0.646,3.819e-05
1155,0.645,3.813e-05
1156,0.644,3.807e-05
1157,0.643,3.802e-05
1158,0.642,3.797e-05
1159,0.641,3.792e-05
1160,0.64,3.788e-05
1161,0.639,3.783e-05
1162,0.638,3.777e-05
1163,0.637,3.773e-05
1164,0.636,3.768e-05
1165,0.635,3.764e-05
1166,0.634,3.76e-05
1167,0.633,3.756e-05
1168,0.632,3.753e-05
1169,0.631,3.749e-05
1170,0.63,3.745e-05
1171,0.629,3.741e-05
1172,0.628,3.738e-05
1173,0.627,3.734e-05
1174,0.626,3.731e-05
1175,0.625,3.727e-05
1176,0.624,3.725e-05
1177,0.623,3.722e-05
1178,0.622,3.72e-05
1179,0.621,3.717e-05
1180,0.62,3.713e-05
1181,0.619,3.707e-05
1182,0.618,3.702e-05
1183,0.617,3.696e-05
1184,0.616,3.69e-05
1185,0.615,3.684e-05
1186,0.614,3.679e-05
1187,0.613,3.675e-05
1188,0.612,3.672e-05
1189,0.611,3.669e-05
1190,0.61,3.665e-05
1191,0.609,3.661e-05
1192,0.608,3.657e-05
1193,0.607,3.653e-05
1194,0.606,3.649e-05
1195,0.605,3.645e-05
1196,0.604,3.641e-05
1197,0.603,3.638e-05
1198,0.602,3.634e-05
1199,0.601,3.63e-05
1200,0.6,3.626e-05
1201,0.599,3.621e-05
1202,0.598,3.617e-05
1203,0.597,3.613e-05
1204,0.596,3.61e-05
1205,0.595,3.606e-05
1206,0.594,3.601e-05
1207,0.593,3.597e-05
1208,0.592,3.592e-05
1209,0.591,3.587e-05
1210,0.59,3.582e-05
1211,0.589,3.577e-05
1212,0.588,3.573e-05
1213,0.587,3.57e-05
1214,0.586,3.566e-05
1215,0.585,3.562e-05
1216,0.584,3.558e-05
1217,0.583,3.556e-05
1218,0.582,3.555e-05
1219,0.581,3.555e-05
1220,0.58,3.554e-05
1221,0.579,3.551e-05
1222,0.578,3.546e-05
1223,0.577,3.54e-05
1224,0.576,3.535e-05
1225,0.575,3.53e-05
1226,0.574,3.526e-05
1227,0.573,3.522e-05
1228,0.572,3.518e-05
1229,0.571,3.513e-05
1230,0.57,3.508e-05
1231,0.569,3.504e-05
1232,0.568,3.499e-05
1233,0.567,3.495e-05
1234,0.566,3.492e-05
1235,0.565,3.487e-05
1236,0.564,3.483e-05
1237,0.563,3.479e-05
1238,0.562,3.475e-05
1239,0.561,3.47e-05
1240,0.56,3.464e-05
1241,0.559,3.458e-05
1242,0.558,3.451e-05
1243,0.557,3.445e-05
1244,0.556,3.437e-05
1245,0.555,3.429e-05
1246,0.554,3.421e-05
1247,0.553,3.413e-05
1248,0.552,3.406e-05
1249,0.551,3.401e-05
1250,0.55,3.397e-05
1251,0.549,3.393e-05
1252,0.548,3.389e-05
1253,0.547,3.385e-05
1254,0.546,3.38e-05
1255,0.545,3.376e-05
1256,0.544,3.372e-05
1257,0.543,3.368e-05
1258,0.542,3.364e-05
1259,0.541,3.361e-05
1260,0.54,3.356e-05
1261,0.539,3.351e-05
1262,0.538,3.345e-05
1263,0.537,3.34e-05
1264,0.536,3.336e-05
1265,0.535,3.331e-05
1266,0.534,3.327e-05
1267,0.533,3.322e-05
1268,0.532,3.317e-05
1269,0.531,3.312e-05
1270,0.53,3.307e-05
1271,0.529,3.303e-05
1272,0.528,3.298e-05
1273,0.527,3.294e-05
1274,0.526,3.289e-05
1275,0.525,3.285e-05
1276,0.524,3.281e-05
1277,0.523,3.277e-05
1278,0.522,3.274e-05
1279,0.521,3.27e-05
1280,0.52,3.266e-05
1281,0.519,3.263e-05
1282,0.518,3.259e-05
1283,0.517,3.256e-05
1284,0.516,3.252e-05
1285,0.515,3.248e-05
1286,0.514,3.246e-05
1287,0.513,3.243e-05
1288,0.512,3.24e-05
1289,0.511,3.236e-05
1290,0.51,3.231e-05
1291,0.509,3.226e-05
1292,0.508,3.221e-05
1293,0.507,3.217e-05
1294,0.506,3.213e-05
1295,0.505,3.209e-05
1296,0.504,3.205e-05
1297,0.503,3.2e-05
1298,0.502,3.196e-05
1299,0.501,3.191e-05
1300,0.5,3.187e-05
1301,0.499,3.184e-05
1302,0.498,3.182e-05
1303,0.497,3.181e-05
1304,0.496,3.181e-05
1305,0.495,3.181e-05
1306,0.494,3.179e-05
1307,0.493,3.173e-05
1308,0.492,3.164e-05
1309,0.491,3.155e-05
1310,0.49,3.146e-05
1311,0.489,3.14e-05
1312,0.488,3.135e-05
1313,0.487,3.131e-05
1314,0.486,3.127e-05
1315,0.485,3.123e-05
1316,0.484,3.119e-05
1317,0.483,3.115e-05
1318,0.482,3.11e-05
1319,0.481,3.106e-05
1320,0.48,3.101e-05
1321,0.479,3.096e-05
1322,0.478,3.092e-05
1323,0.477,3.087e-05
1324,0.476,3.083e-05
1325,0.475,3.078e-05
1326,0.474,3.073e-05
1327,0.473,3.068e-05
1328,0.472,3.063e-05
1329,0.471,3.058e-05
1330,0.47,3.053e-05
1331,0.469,3.048e-05
1332,0.468,3.043e-05
1333,0.467,3.039e-05
1334,0.466,3.034e-05
1335,0.465,3.03e-05
1336,0.464,3.026e-05
1337,0.463,3.022e-05
1338,0.462,3.018e-05
1339,0.461,3.014e-05
1340,0.46,3.01e-05
1341,0.459,3.006e-05
1342,0.458,3.002e-05
1343,0.457,2.997e-05
1344,0.456,2.992e-05
1345,0.455,2.988e-05
1346,0.454,2.983e-05
1347,0.453,2.979e-05
1348,0.452,2.974e-05
1349,0.451,2.969e-05
1350,0.45,2.965e-05
1351,0.449,2.96e-05
1352,0.448,2.955e-05
1353,0.447,2.95e-05
1354,0.446,2.945e-05
1355,0.445,2.94e-05
1356,0.444,2.935e-05
1357,0.443,2.93e-05
1358,0.442,2.925e-05
1359,0.441,2.92e-05
1360,0.44,2.915e-05
1361,0.439,2.911e-05
1362,0.438,2.906e-05
1363,0.437,2.902e-05
1364,0.436,2.897e-05
1365,0.435,2.893e-05
1366,0.434,2.888e-05
1367,0.433,2.884e-05
1368,0.432,2.879e-05
1369,0.431,2.874e-05
1370,0.43,2.868e-05
1371,0.429,2.863e-05
1372,0.428,2.858e-05
1373,0.427,2.853e-05
1374,0.426,2.848e-05
1375,0.425,2.842e-05
1376,0.424,2.837e-05
1377,0.423,2.831e-05
1378,0.422,2.826e-05
1379,0.421,2.82e-05
1380,0.42,2.814e-05
1381,0.419,2.808e-05
1382,0.418,2.802e-05
1383,0.417,2.796e-05
1384,0.416,2.791e-05
1385,0.415,2.786e-05
1386,0.414,2.782e-05
1387,0.413,2.778e-05
1388,0.412,2.774e-05
1389,0.411,2.77e-05
1390,0.41,2.767e-05
1391,0.409,2.763e-05
1392,0.408,2.757e-05
1393,0.407,2.751e-05
1394,0.406,2.744e-05
1395,0.405,2.737e-05
1396,0.404,2.731e-05
1397,0.403,2.726e-05
1398,0.402,2.721e-05
1399,0.401,2.716e-05
1400,0.4,2.71e-05
1401,0.399,2.703e-05
1402,0.398,2.696e-05
1403,0.397,2.688e-05
1404,0.396,2.681e-05
1405,0.395,2.675e-05
1406,0.394,2.669e-05
1407,0.393,2.663e-05
1408,0.392,2.658e-05
1409,0.391,2.651e-05
1410,0.39,2.645e-05
1411,0.389,2.638e-05
1412,0.388,2.632e-05
1413,0.387,2.625e-05
1414,0.386,2.618e-05
1415,0.385,2.611e-05
1416,0.384,2.604e-05
1417,0.383,2.597e-05
1418,0.382,2.589e-05
1419,0.381,2.582e-05
1420,0.38,2.573e-05
1421,0.379,2.565e-05
1422,0.378,2.557e-05
1423,0.377,2.55e-05
1424,0.376,2.542e-05
1425,0.375,2.535e-05
1426,0.374,2.528e-05
1427,0.373,2.521e-05
1428,0.372,2.514e-05
1429,0.371,2.506e-05
1430,0.37,2.498e-05
1431,0.369,2.489e-05
1432,0.368,2.48e-05
1433,0.367,2.471e-05
1434,0.366,2.462e-05
1435,0.365,2.453e-05
1436,0.364,2.443e-05
1437,0.363,2.434e-05
1438,0.362,2.424e-05
1439,0.361,2.415e-05
1440,0.36,2.406e-05
1441,0.359,2.396e-05
1442,0.358,2.386e-05
1443,0.357,2.375e-05
1444,0.356,2.364e-05
1445,0.355,2.352e-05
1446,0.354,2.339e-05
1447,0.353,2.326e-05
1448,0.352,2.315e-05
1449,0.351,2.304e-05
1450,0.35,2.293e-05
1451,0.349,2.283e-05
1452,0.348,2.272e-05
1453,0.347,2.26e-05
1454,0.346,2.248e-05
1455,0.345,2.234e-05
1456,0.344,2.22e-05
1457,0.343,2.206e-05
1458,0.342,2.192e-05
1459,0.341,2.178e-05
1460,0.34,2.164e-05
1461,0.339,2.15e-05
1462,0.338,2.135e-05
1463,0.337,2.12e-05
1464,0.336,2.104e-05
1465,0.335,2.086e-05
1466,0.334,2.069e-05
1467,0.333,2.053e-05
1468,0.332,2.037e-05
1469,0.331,2.021e-05
1470,0.33,2.004e-05
1471,0.329,1.985e-05
1472,0.328,1.966e-05
1473,0.327,1.946e-05
1474,0.326,1.926e-05
1475,0.325,1.904e-05
1476,0.324,1.882e-05
1477,0.323,1.858e-05
1478,0.322,1.833e-05
1479,0.321,1.81e-05
1480,0.32,1.787e-05
1481,0.319,1.764e-05
1482,0.318,1.742e-05
1483,0.317,1.719e-05
1484,0.316,1.696e-05
1485,0.315,1.67e-05
1486,0.314,1.643e-05
1487,0.313,1.613e-05
1488,0.312,1.584e-05
1489,0.311,1.555e-05
1490,0.31,1.527e-05
1491,0.309,1.499e-05
1492,0.308,1.469e-05
1493,0.307,1.436e-05
1494,0.306,1.401e-05
1495,0.305,1.365e-05
1496,0.304,1.329e-05
1497,0.303,1.294e-05
1498,0.302,1.259e-05
1499,0.301,1.222e-05
1500,0.3,1.184e-05
1501,0.299,1.144e-05
1502,0.298,1.103e-05
1503,0.297,1.062e-05
1504,0.296,1.02e-05
1505,0.295,9.769e-06
1506,0.294,9.318e-06
1507,0.293,8.845e-06
1508,0.292,8.363e-06
1509,0.291,7.88e-06
1510,0.29,7.39e-06
1511,0.289,6.886e-06
1512,0.288,6.37e-06
1513,0.287,5.836e-06
1514,0.286,5.292e-06
1515,0.285,4.735e-06
1516,0.284,4.164e-06
1517,0.283,3.577e-06
1518,0.282,2.987e-06
1519,0.281,2.391e-06
1520,0.28,1.787e-06
1521,0.279,1.167e-06
1522,0.278,5.232e-07
1523,0.277,-1.546e-07
1524,0.276,-8.55e-07
1525,0.275,-1.572e-06
1526,0.274,-2.297e-06
1527,0.273,-3.029e-06
1528,0.272,-3.77e-06
1529,0.271,-4.531e-06
1530,0.27,-5.316e-06
1531,0.269,-6.124e-06
1532,0.268,-6.95e-06
1533,0.267,-7.791e-06
1534,0.266,-8.644e-06
1535,0.265,-9.514e-06
1536,0.264,-1.041e-05
1537,0.263,-1.133e-05
1538,0.262,-1.226e-05
1539,0.261,-1.32e-05
1540,0.26,-1.416e-05
1541,0.259,-1.513e-05
1542,0.258,-1.612e-05
1543,0.257,-1.713e-05
1544,0.256,-1.816e-05
1545,0.255,-1.92e-05
1546,0.254,-2.026e-05
1547,0.253,-2.135e-05
1548,0.252,-2.245e-05
1549,0.251,-2.358e-05
1550,0.25,-2.472e-05
1551,0.249,-2.587e-05
1552,0.248,-2.704e-05
1553,0.247,-2.824e-05
1554,0.246,-2.946e-05
1555,0.245,-3.07e-05
1556,0.244,-3.195e-05
1557,0.243,-3.321e-05
1558,0.242,-3.449e-05
1559,0.241,-3.577e-05
1560,0.24,-3.706e-05
1561,0.239,-3.836e-05
1562,0.238,-3.968e-05
1563,0.237,-4.103e-05
1564,0.236,-4.241e-05
1565,0.235,-4.382e-05
1566,0.234,-4.524e-05
1567,0.233,-4.668e-05
1568,0.232,-4.812e-05
1569,0.231,-4.957e-05
1570,0.23,-5.103e-05
1571,0.229,-5.251e-05
1572,0.228,-5.401e-05
1573,0.227,-5.551e-05
1574,0.226,-5.703e-05
1575,0.225,-5.855e-05
1576,0.224,-6.009e-05
1577,0.223,-6.165e-05
1578,0.222,-6.322e-05
1579,0.221,-6.48e-05
1580,0.22,-6.639e-05
1581,0.219,-6.798e-05
1582,0.218,-6.958e-05
1583,0.217,-7.118e-05
1584,0.216,-7.279e-05
1585,0.215,-7.442e-05
1586,0.214,-7.604e-05
1587,0.213,-7.766e-05
1588,0.212,-7.93e-05
1589,0.211,-8.093e-05
1590,0.21,-8.258e-05
1591,0.209,-8.423e-05
1592,0.208,-8.588e-05
1593,0.207,-8.756e-05
1594,0.206,-8.927e-05
1595,0.205,-9.101e-05
1596,0.204,-9.274e-05
1597,0.203,-9.444e-05
1598,0.202,-9.609e-05
1599,0.201,-9.771e-05
1600,0.2,-9.932e-05
1601,0.199,-0.000101
1602,0.198,-0.0001026
1603,0.197,-0.0001043
1604,0.196,-0.0001059
1605,0.195,-0.0001076
1606,0.194,-0.0001092
1607,0.193,-0.0001108
1608,0.192,-0.0001124
1609,0.191,-0.000114
1610,0.19,-0.0001156
1611,0.189,-0.0001171
1612,0.188,-0.0001187
1613,0.187,-0.0001202
1614,0.186,-0.0001218
1615,0.185,-0.0001233
1616,0.184,-0.0001248
1617,0.183,-0.0001263
1618,0.182,-0.0001278
1619,0.181,-0.0001292
1620,0.18,-0.0001307
1621,0.179,-0.0001321
1622,0.178,-0.0001335
1623,0.177,-0.0001349
1624,0.176,-0.0001363
1625,0.175,-0.0001376
1626,0.174,-0.0001389
1627,0.173,-0.0001402
1628,0.172,-0.0001415
1629,0.171,-0.0001427
1630,0.17,-0.0001439
1631,0.169,-0.0001451
1632,0.168,-0.0001463
1633,0.167,-0.0001475
1634,0.166,-0.0001486
1635,0.165,-0.0001497
1636,0.164,-0.0001507
1637,0.163,-0.0001518
1638,0.162,-0.0001528
1639,0.161,-0.0001537
1640,0.16,-0.0001547
1641,0.159,-0.0001556
1642,0.158,-0.0001565
1643,0.157,-0.0001573
1644,0.156,-0.0001581
1645,0.155,-0.0001589
1646,0.154,-0.0001597
1647,0.153,-0.0001604
1648,0.152,-0.0001611
1649,0.151,-0.0001618
1650,0.15,-0.0001624
1651,0.149,-0.000163
1652,0.148,-0.0001636
1653,0.147,-0.0001641
1654,0.146,-0.0001647
1655,0.145,-0.0001651
1656,0.144,-0.0001655
1657,0.143,-0.0001659
1658,0.142,-0.0001663
1659,0.141,-0.0001666
1660,0.14,-0.0001669
1661,0.139,-0.0001671
1662,0.138,-0.0001673
1663,0.137,-0.0001674
1664,0.136,-0.0001675
1665,0.135,-0.0001676
1666,0.134,-0.0001676
1667,0.133,-0.0001676
1668,0.132,-0.0001676
1669,0.131,-0.0001676
1670,0.13,-0.0001675
1671,0.129,-0.0001674
1672,0.128,-0.0001673
1673,0.127,-0.0001671
1674,0.126,-0.0001669
1675,0.125,-0.0001667
1676,0.124,-0.0001664
1677,0.123,-0.0001661
1678,0.122,-0.0001659
1679,0.121,-0.0001656
1680,0.12,-0.0001652
1681,0.119,-0.0001649
1682,0.118,-0.0001645
1683,0.117,-0.0001641
1684,0.116,-0.0001636
1685,0.115,-0.0001632
1686,0.114,-0.0001627
1687,0.113,-0.0001623
1688,0.112,-0.0001618
1689,0.111,-0.0001613
1690,0.11,-0.0001607
1691,0.109,-0.0001602
1692,0.108,-0.0001596
1693,0.107,-0.0001591
1694,0.106,-0.0001585
1695,0.105,-0.0001579
1696,0.104,-0.0001573
1697,0.103,-0.0001567
1698,0.102,-0.0001561
1699,0.101,-0.0001555
1700,0.1,-0.0001549
1701,0.099,-0.0001543
1702,0.098,-0.0001537
1703,0.097,-0.0001531
1704,0.096,-0.0001524
1705,0.095,-0.0001518
1706,0.094,-0.0001511
1707,0.093,-0.0001505
1708,0.092,-0.0001498
1709,0.091,-0.0001492
1710,0.09,-0.0001485
1711,0.089,-0.0001478
1712,0.088,-0.0001472
1713,0.087,-0.0001465
1714,0.086,-0.0001459
1715,0.085,-0.0001452
1716,0.084,-0.0001445
1717,0.083,-0.0001439
1718,0.082,-0.0001432
1719,0.081,-0.0001426
1720,0.08,-0.0001419
1721,0.079,-0.0001413
1722,0.078,-0.0001406
1723,0.077,-0.00014
1724,0.076,-0.0001394
1725,0.075,-0.0001387
1726,0.074,-0.0001381
1727,0.073,-0.0001374
1728,0.072,-0.0001368
1729,0.071,-0.0001362
1730,0.07,-0.0001356
1731,0.069,-0.000135
1732,0.068,-0.0001343
1733,0.067,-0.0001338
1734,0.066,-0.0001332
1735,0.065,-0.0001326
1736,0.064,-0.000132
1737,0.063,-0.0001314
1738,0.062,-0.0001308
1739,0.061,-0.0001302
1740,0.06,-0.0001296
1741,0.059,-0.0001291
1742,0.058,-0.0001285
1743,0.057,-0.000128
1744,0.056,-0.0001274
1745,0.055,-0.0001268
1746,0.054,-0.0001263
1747,0.053,-0.0001257
1748,0.052,-0.0001252
1749,0.051,-0.0001247
1750,0.05,-0.0001241
1751,0.049,-0.0001236
1752,0.048,-0.0001231
1753,0.047,-0.0001226
1754,0.046,-0.0001221
1755,0.045,-0.0001216
1756,0.044,-0.0001211
1757,0.043,-0.0001206
1758,0.042,-0.0001201
1759,0.041,-0.0001196
1760,0.04,-0.0001191
1761,0.039,-0.0001187
1762,0.038,-0.0001182
1763,0.037,-0.0001177
1764,0.036,-0.0001173
1765,0.035,-0.0001168
1766,0.034,-0.0001164
1767,0.033,-0.0001159
1768,0.032,-0.0001155
1769,0.031,-0.000115
1770,0.03,-0.0001146
1771,0.029,-0.0001142
1772,0.028,-0.0001138
1773,0.027,-0.0001134
1774,0.026,-0.0001129
1775,0.025,-0.0001125
1776,0.024,-0.0001121
1777,0.023,-0.0001117
1778,0.022,-0.0001113
1779,0.021,-0.0001109
1780,0.02,-0.0001105
1781,0.019,-0.0001101
1782,0.018,-0.0001097
1783,0.017,-0.0001094
1784,0.016,-0.000109
1785,0.015,-0.0001086
1786,0.014,-0.0001083
1787,0.013,-0.0001079
1788,0.012,-0.0001075
1789,0.011,-0.0001071
1790,0.01,-0.0001068
1791,0.009,-0.0001064
1792,0.008,-0.0001061
1793,0.007,-0.0001057
1794,0.006,-0.0001054
1795,0.005,-0.000105
1796,0.004,-0.0001047
1797,0.003,-0.0001044
1798,0.002,-0.0001041
1799,0.001,-0.0001037
1800,0.0,-0.0001034
1801,-0.001,-0.0001031
1802,-0.002,-0.0001028
1803,-0.003,-0.0001024
1804,-0.004,-0.0001021
1805,-0.005,-0.0001018
1806,-0.006,-0.0001015
1807,-0.007,-0.0001012
1808,-0.008,-0.0001009
1809,-0.009,-0.0001006
1810,-0.01,-0.0001003
1811,-0.011,-0.0001
1812,-0.012,-9.972e-05
1813,-0.013,-9.943e-05
1814,-0.014,-9.916e-05
1815,-0.015,-9.889e-05
1816,-0.016,-9.862e-05
1817,-0.017,-9.834e-05
1818,-0.018,-9.806e-05
1819,-0.019,-9.777e-05
1820,-0.02,-9.749e-05
1821,-0.021,-9.722e-05
1822,-0.022,-9.695e-05
1823,-0.023,-9.67e-05
1824,-0.024,-9.646e-05
1825,-0.025,-9.622e-05
1826,-0.026,-9.596e-05
1827,-0.027,-9.571e-05
1828,-0.028,-9.545e-05
1829,-0.029,-9.52e-05
1830,-0.03,-9.496e-05
1831,-0.031,-9.471e-05
1832,-0.032,-9.447e-05
1833,-0.033,-9.424e-05
1834,-0.034,-9.401e-05
1835,-0.035,-9.377e-05
1836,-0.036,-9.352e-05
1837,-0.037,-9.327e-05
1838,-0.038,-9.303e-05
1839,-0.039,-9.28e-05
1840,-0.04,-9.257e-05
1841,-0.041,-9.234e-05
1842,-0.042,-9.212e-05
1843,-0.043,-9.19e-05
1844,-0.044,-9.169e-05
1845,-0.045,-9.147e-05
1846,-0.046,-9.124e-05
1847,-0.047,-9.101e-05
1848,-0.048,-9.079e-05
1849,-0.049,-9.058e-05
1850,-0.05,-9.037e-05
1851,-0.051,-9.016e-05
1852,-0.052,-8.995e-05
1853,-0.053,-8.974e-05
1854,-0.054,-8.954e-05
1855,-0.055,-8.935e-05
1856,-0.056,-8.917e-05
1857,-0.057,-8.897e-05
1858,-0.058,-8.876e-05
1859,-0.059,-8.854e-05
1860,-0.06,-8.832e-05
1861,-0.061,-8.812e-05
1862,-0.062,-8.794e-05
1863,-0.063,-8.775e-05
1864,-0.064,-8.756e-05
1865,-0.065,-8.736e-05
1866,-0.066,-8.717e-05
1867,-0.067,-8.698e-05
1868,-0.068,-8.681e-05
1869,-0.069,-8.663e-05
1870,-0.07,-8.645e-05
1871,-0.071,-8.626e-05
1872,-0.072,-8.607e-05
1873,-0.073,-8.588e-05
1874,-0.074,-8.57e-05
1875,-0.075,-8.552e-05
1876,-0.076,-8.535e-05
1877,-0.077,-8.517e-05
1878,-0.078,-8.499e-05
1879,-0.079,-8.482e-05
1880,-0.08,-8.466e-05
1881,-0.081,-8.452e-05
1882,-0.082,-8.437e-05
1883,-0.083,-8.421e-05
1884,-0.084,-8.404e-05
1885,-0.085,-8.385e-05
1886,-0.086,-8.366e-05
1887,-0.087,-8.348e-05
1888,-0.088,-8.331e-05
1889,-0.089,-8.315e-05
1890,-0.09,-8.299e-05
1891,-0.091,-8.285e-05
1892,-0.092,-8.27e-05
1893,-0.093,-8.254e-05
1894,-0.094,-8.238e-05
1895,-0.095,-8.222e-05
1896,-0.096,-8.206e-05
1897,-0.097,-8.192e-05
1898,-0.098,-8.178e-05
1899,-0.099,-8.163e-05
1900,-0.1,-8.146e-05
1901,-0.101,-8.128e-05
1902,-0.102,-8.111e-05
1903,-0.103,-8.095e-05
1904,-0.104,-8.081e-05
1905,-0.105,-8.069e-05
1906,-0.106,-8.056e-05
1907,-0.107,-8.042e-05
1908,-0.108,-8.027e-05
1909,-0.109,-8.012e-05
1910,-0.11,-7.997e-05
1911,-0.111,-7.984e-05
1912,-0.112,-7.971e-05
1913,-0.113,-7.959e-05
1914,-0.114,-7.947e-05
1915,-0.115,-7.934e-05
1916,-0.116,-7.92e-05
1917,-0.117,-7.906e-05
1918,-0.118,-7.891e-05
1919,-0.119,-7.876e-05
1920,-0.12,-7.862e-05
1921,-0.121,-7.849e-05
1922,-0.122,-7.837e-05
1923,-0.123,-7.825e-05
1924,-0.124,-7.812e-05
1925,-0.125,-7.8e-05
1926,-0.126,-7.787e-05
1927,-0.127,-7.773e-05
1928,-0.128,-7.76e-05
1929,-0.129,-7.747e-05
1930,-0.13,-7.735e-05
1931,-0.131,-7.724e-05
1932,-0.132,-7.713e-05
1933,-0.133,-7.702e-05
1934,-0.134,-7.691e-05
1935,-0.135,-7.679e-05
1936,-0.136,-7.668e-05
1937,-0.137,-7.655e-05
1938,-0.138,-7.642e-05
1939,-0.139,-7.629e-05
1940,-0.14,-7.617e-05
1941,-0.141,-7.605e-05
1942,-0.142,-7.594e-05
1943,-0.143,-7.583e-05
1944,-0.144,-7.572e-05
1945,-0.145,-7.562e-05
1946,-0.146,-7.55e-05
1947,-0.147,-7.539e-05
1948,-0.148,-7.527e-05
1949,-0.149,-7.516e-05
1950,-0.15,-7.505e-05
1951,-0.151,-7.495e-05
1952,-0.152,-7.486e-05
1953,-0.153,-7.477e-05
1954,-0.154,-7.467e-05
1955,-0.155,-7.458e-05
1956,-0.156,-7.448e-05
1957,-0.157,-7.438e-05
1958,-0.158,-7.427e-05
1959,-0.159,-7.417e-05
1960,-0.16,-7.406e-05
1961,-0.161,-7.394e-05
1962,-0.162,-7.383e-05
1963,-0.163,-7.372e-05
1964,-0.164,-7.361e-05
1965,-0.165,-7.351e-05
1966,-0.166,-7.342e-05
1967,-0.167,-7.333e-05
1968,-0.168,-7.324e-05
1969,-0.169,-7.314e-05
1970,-0.17,-7.303e-05
1971,-0.171,-7.294e-05
1972,-0.172,-7.285e-05
1973,-0.173,-7.276e-05
1974,-0.174,-7.267e-05
1975,-0.175,-7.258e-05
1976,-0.176,-7.249e-05
1977,-0.177,-7.241e-05
1978,-0.178,-7.233e-05
1979,-0.179,-7.225e-05
1980,-0.18,-7.218e-05
1981,-0.181,-7.21e-05
1982,-0.182,-7.202e-05
1983,-0.183,-7.193e-05
1984,-0.184,-7.184e-05
1985,-0.185,-7.174e-05
1986,-0.186,-7.165e-05
1987,-0.187,-7.157e-05
1988,-0.188,-7.149e-05
1989,-0.189,-7.141e-05
1990,-0.19,-7.133e-05
1991,-0.191,-7.125e-05
1992,-0.192,-7.117e-05
1993,-0.193,-7.11e-05
1994,-0.194,-7.104e-05
1995,-0.195,-7.097e-05
1996,-0.196,-7.091e-05
1997,-0.197,-7.084e-05
1998,-0.198,-7.077e-05
1999,-0.199,-7.069e-05
